       1342.30   6.64175e-11
       1343.30   5.95646e-11
       1344.30   6.10401e-11
       1345.30   6.22506e-11
       1346.30   6.09067e-11
       1347.30   6.04028e-11
       1348.35   6.04859e-11
       1349.35   5.99760e-11
       1350.35   5.72343e-11
       1351.35   5.93837e-11
       1352.35   6.14728e-11
       1353.38   6.21626e-11
       1354.40   6.29483e-11
       1355.40   5.97427e-11
       1356.40   5.85758e-11
       1357.40   5.68092e-11
       1358.40   5.77789e-11
       1359.43   5.68223e-11
       1360.45   5.85052e-11
       1361.45   5.46599e-11
       1362.45   5.25786e-11
       1363.45   5.29987e-11
       1364.45   5.69885e-11
       1365.50   5.42174e-11
       1366.50   5.98727e-11
       1367.50   6.21151e-11
       1368.50   6.23596e-11
       1369.50   6.16668e-11
       1370.50   5.74417e-11
       1371.55   5.28280e-11
       1372.55   5.60710e-11
       1373.55   5.31723e-11
       1374.55   5.11551e-11
       1375.55   5.47198e-11
       1376.55   5.52881e-11
       1377.60   5.68169e-11
       1378.60   5.45292e-11
       1379.60   5.54019e-11
       1380.60   6.02036e-11
       1381.60   6.18208e-11
       1382.60   6.09976e-11
       1383.62   6.00021e-11
       1384.65   5.59774e-11
       1385.65   5.47019e-11
       1386.65   5.28219e-11
       1387.65   4.93023e-11
       1388.65   5.10523e-11
       1389.65   5.74358e-11
       1390.70   5.94994e-11
       1391.70   5.97187e-11
       1392.70   5.64539e-11
       1393.70   5.24862e-11
       1394.70   5.16617e-11
       1395.70   5.65825e-11
       1396.73   5.50071e-11
       1397.75   5.30319e-11
       1398.75   5.76682e-11
       1399.75   5.86499e-11
       1400.75   5.51075e-11
       1401.75   5.45846e-11
       1402.75   5.08451e-11
       1403.78   5.52405e-11
       1404.80   5.63511e-11
       1405.80   5.64645e-11
       1406.80   5.01801e-11
       1407.80   4.89299e-11
       1408.80   4.76095e-11
       1409.80   4.64344e-11
       1410.80   5.41273e-11
       1411.85   5.48846e-11
       1412.85   6.04606e-11
       1413.85   5.83598e-11
       1414.85   5.35053e-11
       1415.85   5.30909e-11
       1416.85   5.28685e-11
       1417.85   5.33538e-11
       1418.90   5.13834e-11
       1419.90   4.77146e-11
       1420.90   4.78918e-11
       1421.90   5.31360e-11
       1422.90   5.34994e-11
       1423.90   5.55248e-11
       1424.90   5.42015e-11
       1425.90   5.18852e-11
       1426.93   5.14500e-11
       1427.95   5.02102e-11
       1428.95   5.16671e-11
       1429.95   4.71187e-11
       1430.95   4.74207e-11
       1431.95   5.12836e-11
       1432.95   5.22407e-11
       1433.95   5.37327e-11
       1434.97   5.32241e-11
       1436.00   5.35205e-11
       1437.00   5.28403e-11
       1438.00   4.92122e-11
       1439.00   4.84198e-11
