 1391.6000  7.569  1.0
 1392.8000  7.574  1.2
 1394.0000  7.580  1.2
 1395.2000  7.573  1.2
 1396.4000  7.560  1.2
 1397.6000  7.564  1.2
 1398.8000  7.553  1.2
 1400.0000  7.558  1.2
 1401.2000  7.586  1.2
 1402.4000  7.601  1.2
 1403.4000  7.600  1.0
 1404.6000  7.599  1.2
 1405.8000  7.608  1.2
 1407.0000  7.630  1.2
 1408.2000  7.640  1.2
 1409.4000  7.619  1.2
 1410.6000  7.579  1.2
 1411.8000  7.541  1.2
 1413.0000  7.534  1.2
 1414.2000  7.553  1.2
 1415.2000  7.567  1.0
 1416.4000  7.585  1.2
 1417.6000  7.601  1.2
 1418.8000  7.613  1.2
 1420.0000  7.612  1.2
 1421.2000  7.589  1.2
 1422.4000  7.551  1.2
 1423.6000  7.538  1.2
 1424.8000  7.548  1.2
 1426.0000  7.557  1.2
 1427.0000  7.580  1.0
 1428.2000  7.602  1.2
 1429.4000  7.608  1.2
 1430.6000  7.602  1.2
 1431.8000  7.566  1.2
 1433.0000  7.534  1.2
 1434.2000  7.527  1.2
 1435.4000  7.545  1.2
 1436.6000  7.564  1.2
 1437.8000  7.595  1.2
 1438.8000  7.612  1.0
 1440.0000  7.614  1.2
 1441.2000  7.618  1.2
 1442.4000  7.613  1.2
 1443.6000  7.616  1.2
 1444.8000  7.618  1.2
 1446.0000  7.627  1.2
 1447.2000  7.644  1.2
 1448.4000  7.648  1.2
 1449.6000  7.659  1.2
 1450.6000  7.665  1.0
 1451.8000  7.667  1.2
 1453.0000  7.680  1.2
 1454.2000  7.688  1.2
 1455.4000  7.674  1.2
 1456.6000  7.644  1.2
 1457.8000  7.636  1.2
 1459.0000  7.643  1.2
 1460.2000  7.640  1.2
 1461.4000  7.634  1.2
 1462.4000  7.629  1.0
 1463.6000  7.622  1.2
 1464.8000  7.608  1.2
 1466.0000  7.601  1.2
 1467.2000  7.588  1.2
 1468.4000  7.577  1.2
 1469.6000  7.577  1.2
 1470.8000  7.589  1.2
 1472.0000  7.592  1.2
 1473.2000  7.600  1.2
 1474.2000  7.617  1.0
 1475.4000  7.618  1.2
 1476.6000  7.617  1.2
 1477.8000  7.624  1.2
 1479.0000  7.624  1.2
 1480.2000  7.612  1.2
 1481.4000  7.601  1.2
 1482.6000  7.610  1.2
 1483.8000  7.626  1.2
 1485.0000  7.627  1.2
 1486.0000  7.624  1.0
 1487.2000  7.613  1.2
 1488.4000  7.613  1.2
 1489.6000  7.609  1.2
 1490.8000  7.596  1.2
 1492.0000  7.588  1.2
 1493.2000  7.586  1.2
 1494.4000  7.596  1.2
 1495.6000  7.601  1.2
 1496.6000  7.607  1.0
 1497.8000  7.624  1.2
 1499.0000  7.623  1.2
 1500.2000  7.625  1.2
 1501.4000  7.632  1.2
 1502.6000  7.633  1.2
 1503.8000  7.628  1.2
 1505.0000  7.607  1.2
 1506.2000  7.577  1.2
 1507.4000  7.575  1.2
 1508.4000  7.580  1.0
 1509.6000  7.580  1.2
 1510.8000  7.588  1.2
 1512.0000  7.591  1.2
 1513.2000  7.596  1.2
 1514.4000  7.608  1.2
 1515.6000  7.616  1.2
 1516.8000  7.613  1.2
 1518.0000  7.604  1.2
 1519.2000  7.594  1.2
 1520.2000  7.588  1.0
 1521.4000  7.570  1.2
 1522.6000  7.568  1.2
 1523.8000  7.589  1.2
 1525.0000  7.619  1.2
 1526.2000  7.645  1.2
 1527.4000  7.652  1.2
 1528.6000  7.643  1.2
 1529.8000  7.639  1.2
 1531.0000  7.644  1.2
 1532.0000  7.653  1.0
 1533.2000  7.640  1.2
 1534.4000  7.615  1.2
 1535.6000  7.589  1.2
 1536.8000  7.578  1.2
 1538.0000  7.569  1.2
 1539.2000  7.566  1.2
 1540.4000  7.573  1.2
 1541.6000  7.591  1.2
 1542.8000  7.616  1.2
 1543.8000  7.629  1.0
 1545.0000  7.637  1.2
 1546.2000  7.639  1.2
 1547.4000  7.644  1.2
 1548.6000  7.666  1.2
 1549.8000  7.673  1.2
 1551.0000  7.664  1.2
 1552.2000  7.636  1.2
 1553.4000  7.632  1.2
 1554.6000  7.629  1.2
 1555.6000  7.633  1.0
 1556.8000  7.637  1.2
 1558.0000  7.630  1.2
 1559.2000  7.627  1.2
 1560.4000  7.637  1.2
 1561.6000  7.647  1.2
 1562.8000  7.649  1.2
 1564.0000  7.663  1.2
 1565.2000  7.658  1.2
 1566.4000  7.641  1.2
 1567.4000  7.645  1.0
 1568.6000  7.676  1.2
 1569.8000  7.677  1.2
 1571.0000  7.651  1.2
 1572.2000  7.643  1.2
 1573.4000  7.644  1.2
 1574.6000  7.644  1.2
 1575.8000  7.654  1.2
 1577.0000  7.646  1.2
 1578.2000  7.633  1.2
 1579.2000  7.631  1.0
 1580.4000  7.633  1.2
 1581.6000  7.636  1.2
 1582.8000  7.653  1.2
 1584.0000  7.655  1.2
 1585.2000  7.647  1.2
 1586.4000  7.637  1.2
 1587.6000  7.638  1.2
 1588.8000  7.650  1.2
 1590.0000  7.662  1.2
 1591.0000  7.680  1.0
 1592.2000  7.679  1.2
 1593.4000  7.672  1.2
 1594.6000  7.667  1.2
 1595.8000  7.668  1.2
 1597.0000  7.668  1.2
 1598.2000  7.672  1.2
 1599.4000  7.675  1.2
 1600.6000  7.671  1.2
 1601.8000  7.681  1.2
 1602.8000  7.691  1.0
 1604.0000  7.695  1.2
 1605.2000  7.703  1.2
 1606.4000  7.714  1.2
 1607.6000  7.723  1.2
 1608.8000  7.737  1.2
 1610.0000  7.746  1.2
 1611.2000  7.741  1.2
 1612.4000  7.730  1.2
 1613.4000  7.713  1.0
 1614.6000  7.706  1.2
 1615.8000  7.718  1.2
 1617.0000  7.720  1.2
 1618.2000  7.712  1.2
 1619.4000  7.701  1.2
 1620.6000  7.688  1.2
 1621.8000  7.689  1.2
 1623.0000  7.696  1.2
 1624.2000  7.696  1.2
 1625.2000  7.691  1.0
 1626.4000  7.696  1.2
 1627.6000  7.692  1.2
 1628.8000  7.690  1.2
 1630.0000  7.701  1.2
 1631.2000  7.714  1.2
 1632.4000  7.705  1.2
 1633.6000  7.688  1.2
 1634.8000  7.695  1.2
 1636.0000  7.728  1.2
 1637.0000  7.776  1.0
 1638.2000  7.837  1.2
 1639.4000  7.877  1.2
 1640.6000  7.888  1.2
 1641.8000  7.861  1.2
 1643.0000  7.809  1.2
 1644.2000  7.761  1.2
 1645.4000  7.714  1.2
 1646.6000  7.687  1.2
 1647.8000  7.679  1.2
 1648.8000  7.678  1.0
 1650.0000  7.679  1.2
 1651.2000  7.682  1.2
 1652.4000  7.683  1.2
 1653.6000  7.683  1.2
 1654.8000  7.693  1.2
 1656.0000  7.696  1.2
 1657.2000  7.688  1.2
 1658.4000  7.680  1.2
 1659.6000  7.675  1.2
 1660.6000  7.666  1.0
 1661.8000  7.662  1.2
 1663.0000  7.653  1.2
 1664.2000  7.644  1.2
 1665.4000  7.640  1.2
 1666.6000  7.635  1.2
 1667.8000  7.652  1.2
 1669.0000  7.671  1.2
 1670.2000  7.682  1.2
 1671.4000  7.699  1.2
 1672.4000  7.696  1.0
 1673.6000  7.688  1.2
 1674.8000  7.680  1.2
 1676.0000  7.666  1.2
 1677.2000  7.646  1.2
 1678.4000  7.629  1.2
 1679.6000  7.624  1.2
 1680.8000  7.631  1.2
 1682.0000  7.628  1.2
 1683.2000  7.624  1.2
 1684.2000  7.618  1.0
 1685.4000  7.629  1.2
 1686.6000  7.658  1.2
 1687.8000  7.675  1.2
 1689.0000  7.668  1.2
 1690.2000  7.662  1.2
 1691.4000  7.669  1.2
 1692.6000  7.672  1.2
 1693.8000  7.678  1.2
 1695.0000  7.687  1.2
 1696.0000  7.699  1.0
 1697.2000  7.707  1.2
 1698.4000  7.706  1.2
 1699.6000  7.700  1.2
 1700.8000  7.693  1.2
 1702.0000  7.688  1.2
 1703.2000  7.682  1.2
 1704.4000  7.678  1.2
 1705.6000  7.678  1.2
 1706.8000  7.675  1.2
 1707.8000  7.670  1.0
 1709.0000  7.676  1.2
 1710.2000  7.681  1.2
 1711.4000  7.683  1.2
 1712.6000  7.691  1.2
 1713.8000  7.711  1.2
 1715.0000  7.743  1.2
 1716.2000  7.781  1.2
 1717.4000  7.822  1.2
 1718.6000  7.846  1.2
 1719.6000  7.837  1.0
 1720.8000  7.814  1.2
 1722.0000  7.797  1.2
 1723.2000  7.768  1.2
 1724.4000  7.749  1.2
 1725.6000  7.741  1.2
 1726.8000  7.735  1.2
 1728.0000  7.732  1.2
 1729.2000  7.736  1.2
 1730.4000  7.742  1.2
 1731.4000  7.737  1.0
 1732.6000  7.713  1.2
 1733.8000  7.690  1.2
 1735.0000  7.677  1.2
 1736.2000  7.673  1.2
 1737.4000  7.674  1.2
 1738.6000  7.685  1.2
 1739.8000  7.695  1.2
 1741.0000  7.689  1.2
 1742.0000  7.685  1.0
 1743.2000  7.688  1.2
 1744.4000  7.685  1.2
 1745.6000  7.682  1.2
 1746.8000  7.685  1.2
 1748.0000  7.685  1.2
 1749.2000  7.695  1.2
 1750.4000  7.703  1.2
 1751.6000  7.700  1.2
 1752.8000  7.694  1.2
 1753.8000  7.691  1.0
 1755.0000  7.687  1.2
 1756.2000  7.687  1.2
 1757.4000  7.689  1.2
 1758.6000  7.691  1.2
 1759.8000  7.698  1.2
 1761.0000  7.703  1.2
 1762.2000  7.708  1.2
 1763.4000  7.703  1.2
 1764.6000  7.694  1.2
 1765.6000  7.695  1.0
 1766.8000  7.696  1.2
 1768.0000  7.682  1.2
 1769.2000  7.679  1.2
 1770.4000  7.686  1.2
 1771.6000  7.686  1.2
 1772.8000  7.681  1.2
 1774.0000  7.679  1.2
 1775.2000  7.677  1.2
 1776.4000  7.681  1.2
 1777.4000  7.684  1.0
 1778.6000  7.683  1.2
 1779.8000  7.682  1.2
 1781.0000  7.687  1.2
 1782.2000  7.696  1.2
 1783.4000  7.699  1.2
 1784.6000  7.702  1.2
 1785.8000  7.711  1.2
 1787.0000  7.716  1.2
 1788.2000  7.712  1.2
 1789.2000  7.718  1.0
 1790.4000  7.722  1.2
 1791.6000  7.724  1.2
 1792.8000  7.724  1.2
 1794.0000  7.727  1.2
 1795.2000  7.728  1.2
 1796.4000  7.732  1.2
 1797.6000  7.734  1.2
 1798.8000  7.737  1.2
 1800.0000  7.739  1.2
 1801.0000  7.736  1.0
 1802.2000  7.736  1.2
 1803.4000  7.744  1.2
 1804.6000  7.759  1.2
 1805.8000  7.764  1.2
 1807.0000  7.761  1.2
 1808.2000  7.757  1.2
 1809.4000  7.753  1.2
 1810.6000  7.747  1.2
 1811.8000  7.741  1.2
 1812.8000  7.738  1.0
 1814.0000  7.735  1.2
 1815.2000  7.723  1.2
 1816.4000  7.717  1.2
 1817.6000  7.719  1.2
 1818.8000  7.722  1.2
 1820.0000  7.722  1.2
 1821.2000  7.723  1.2
 1822.4000  7.729  1.2
 1823.6000  7.730  1.2
 1824.6000  7.725  1.0
 1825.8000  7.724  1.2
 1827.0000  7.724  1.2
 1828.2000  7.720  1.2
 1829.4000  7.713  1.2
 1830.6000  7.711  1.2
 1831.8000  7.717  1.2
 1833.0000  7.718  1.2
 1834.2000  7.722  1.2
 1835.4000  7.729  1.2
 1836.4000  7.739  1.0
 1837.6000  7.747  1.2
 1838.8000  7.755  1.2
 1840.0000  7.757  1.2
 1841.2000  7.760  1.2
 1842.4000  7.765  1.2
 1843.6000  7.768  1.2
 1844.8000  7.770  1.2
 1846.0000  7.771  1.2
 1847.2000  7.767  1.2
 1848.2000  7.766  1.0
 1849.4000  7.772  1.2
 1850.6000  7.778  1.2
 1851.8000  7.782  1.2
 1853.0000  7.782  1.2
 1854.2000  7.782  1.2
 1855.4000  7.781  1.2
 1856.6000  7.780  1.2
 1857.8000  7.776  1.2
 1858.8000  7.768  1.0
 1860.0000  7.760  1.2
 1861.2000  7.759  1.2
 1862.4000  7.758  1.2
 1863.6000  7.751  1.2
 1864.8000  7.747  1.2
 1866.0000  7.746  1.2
 1867.2000  7.749  1.2
 1868.4000  7.753  1.2
 1869.6000  7.756  1.2
 1870.6000  7.756  1.0
 1871.8000  7.756  1.2
 1873.0000  7.756  1.2
 1874.2000  7.759  1.2
 1875.4000  7.757  1.2
 1876.6000  7.752  1.2
 1877.8000  7.747  1.2
 1879.0000  7.750  1.2
 1880.2000  7.755  1.2
 1881.4000  7.758  1.2
 1882.4000  7.760  1.0
 1883.6000  7.765  1.2
 1884.8000  7.772  1.2
 1886.0000  7.775  1.2
 1887.2000  7.773  1.2
 1888.4000  7.766  1.2
 1889.6000  7.761  1.2
 1890.8000  7.757  1.2
 1892.0000  7.753  1.2
 1893.2000  7.750  1.2
 1894.2000  7.748  1.0
 1895.4000  7.744  1.2
 1896.6000  7.738  1.2
 1897.8000  7.738  1.2
 1899.0000  7.741  1.2
 1900.2000  7.744  1.2
 1901.4000  7.749  1.2
 1902.6000  7.751  1.2
 1903.8000  7.754  1.2
 1905.0000  7.757  1.2
 1906.0000  7.767  1.0
 1907.2000  7.774  1.2
 1908.4000  7.774  1.2
 1909.6000  7.768  1.2
 1910.8000  7.762  1.2
 1912.0000  7.759  1.2
 1913.2000  7.764  1.2
 1914.4000  7.768  1.2
 1915.6000  7.771  1.2
 1916.8000  7.773  1.2
 1917.8000  7.780  1.0
 1919.0000  7.788  1.2
 1920.2000  7.794  1.2
 1921.4000  7.795  1.2
 1922.6000  7.791  1.2
 1923.8000  7.788  1.2
 1925.0000  7.788  1.2
 1926.2000  7.794  1.2
 1927.4000  7.807  1.2
 1928.6000  7.808  1.2
 1929.6000  7.800  1.0
 1930.8000  7.791  1.2
 1932.0000  7.790  1.2
 1933.2000  7.790  1.2
 1934.4000  7.785  1.2
 1935.6000  7.781  1.2
 1936.8000  7.782  1.2
 1938.0000  7.789  1.2
 1939.2000  7.796  1.2
 1940.4000  7.799  1.2
 1941.4000  7.799  1.0
 1942.6000  7.801  1.2
 1943.8000  7.806  1.2
 1945.0000  7.810  1.2
 1946.2000  7.813  1.2
 1947.4000  7.808  1.2
 1948.6000  7.801  1.2
 1949.8000  7.799  1.2
 1951.0000  7.800  1.2
 1952.2000  7.803  1.2
 1953.2000  7.801  1.0
 1954.4000  7.799  1.2
 1955.6000  7.796  1.2
 1956.8000  7.795  1.2
 1958.0000  7.796  1.2
 1959.2000  7.789  1.2
 1960.4000  7.783  1.2
 1961.6000  7.783  1.2
 1962.8000  7.787  1.2
 1964.0000  7.792  1.2
 1965.0000  7.800  1.0
 1966.2000  7.812  1.2
 1967.4000  7.823  1.2
 1968.6000  7.827  1.2
 1969.8000  7.824  1.2
 1970.2000  7.806  0.4
 1972.0000  7.794  1.8
 1973.8000  7.793  1.8
 1975.8000  7.771  2.0
 1977.6000  7.792  1.8
 1979.4000  7.807  1.8
 1981.4000  7.806  2.0
 1983.2000  7.806  1.8
 1985.0000  7.785  1.8
 1987.0000  7.796  2.0
 1988.8000  7.782  1.8
 1990.6000  7.804  1.8
 1992.6000  7.811  2.0
 1994.4000  7.787  1.8
 1996.2000  7.787  1.8
 1998.2000  7.842  2.0
 2000.6500  7.811  2.5
 2002.4500  7.795  1.8
 2004.4500  7.791  2.0
 2006.2500  7.805  1.8
 2008.0500  7.837  1.8
 2010.0500  7.839  2.0
 2011.8500  7.808  1.8
 2013.8500  7.811  2.0
 2015.6500  7.827  1.8
 2017.4500  7.840  1.8
 2019.4500  7.820  2.0
 2021.2500  7.814  1.8
 2023.0500  7.815  1.8
 2025.0500  7.824  2.0
 2026.8500  7.835  1.8
 2028.6500  7.849  1.8
 2030.6500  7.861  2.0
 2032.4500  7.848  1.8
 2034.2500  7.843  1.8
 2036.2500  7.853  2.0
 2038.0500  7.845  1.8
 2039.8500  7.847  1.8
 2041.8500  7.839  2.0
 2043.6600  7.836  1.8
 2045.4600  7.848  1.8
 2047.4600  7.833  2.0
 2049.2600  7.832  1.8
 2051.0600  7.868  1.8
 2053.0600  7.910  2.0
 2054.8600  7.903  1.8
 2056.6600  7.890  1.8
 2058.6600  7.864  2.0
 2060.4600  7.864  1.8
 2062.4600  7.873  2.0
 2064.2600  7.877  1.8
 2066.0600  7.876  1.8
 2068.0600  7.875  2.0
 2069.8600  7.902  1.8
 2071.6600  7.904  1.8
 2073.6600  7.893  2.0
 2075.4600  7.895  1.8
 2077.2600  7.893  1.8
 2079.2600  7.850  2.0
 2081.0600  7.851  1.8
 2082.8600  7.868  1.8
 2084.8600  7.896  2.0
 2086.6600  7.900  1.8
 2088.4600  7.879  1.8
 2090.4600  7.869  2.0
 2092.2700  7.857  1.8
 2094.0700  7.883  1.8
 2096.0700  7.914  2.0
 2097.8700  7.927  1.8
 2099.6700  7.918  1.8
 2101.6700  7.913  2.0
 2103.4700  7.921  1.8
 2105.4700  7.919  2.0
 2107.2700  7.910  1.8
 2109.0700  7.893  1.8
 2111.0700  7.879  2.0
 2112.8700  7.857  1.8
 2114.6700  7.903  1.8
 2116.6700  7.907  2.0
 2118.4700  7.928  1.8
 2120.2700  7.939  1.8
 2122.2700  7.920  2.0
 2124.0700  7.929  1.8
 2125.8700  7.920  1.8
 2127.8700  7.873  2.0
 2129.6700  7.887  1.8
 2131.4700  7.926  1.8
 2133.4700  7.943  2.0
 2135.2700  7.941  1.8
 2137.0700  7.915  1.8
 2139.0700  7.916  2.0
 2140.8700  7.924  1.8
 2142.6800  7.932  1.8
 2144.6800  7.920  2.0
 2146.4800  7.926  1.8
 2148.2800  7.909  1.8
 2150.2800  7.944  2.0
 2152.0800  7.947  1.8
 2154.0800  7.936  2.0
 2155.8800  7.928  1.8
 2157.6800  7.915  1.8
 2159.6800  7.933  2.0
 2161.4800  7.946  1.8
 2163.2800  7.947  1.8
 2165.2800  7.967  2.0
 2167.0800  7.997  1.8
 2168.8800  8.010  1.8
 2170.8800  7.958  2.0
 2172.6800  7.965  1.8
 2174.4800  7.948  1.8
 2176.4800  7.916  2.0
 2178.2800  7.899  1.8
 2180.0800  7.919  1.8
 2182.0800  7.929  2.0
 2183.8800  7.959  1.8
 2185.6800  7.955  1.8
 2187.6800  7.957  2.0
 2189.4800  7.959  1.8
 2191.2900  7.960  1.8
 2193.2900  8.009  2.0
 2195.0900  7.976  1.8
 2196.8900  7.959  1.8
 2198.8900  7.909  2.0
 2200.6900  7.900  1.8
 2202.6900  7.907  2.0
 2204.4900  7.914  1.8
 2206.2900  7.909  1.8
 2208.2900  7.901  2.0
 2210.0900  7.958  1.8
 2211.8900  8.019  1.8
 2213.8900  8.033  2.0
 2215.6900  8.041  1.8
 2217.4900  8.046  1.8
 2219.4900  8.064  2.0
 2221.2900  8.045  1.8
 2223.0900  8.008  1.8
 2225.0900  7.956  2.0
 2226.8900  7.919  1.8
 2228.6900  7.917  1.8
 2230.6900  7.938  2.0
 2232.4900  7.935  1.8
 2234.2900  7.930  1.8
 2236.3000  7.938  2.0
 2238.0900  7.953  1.8
 2239.9000  7.936  1.8
 2241.9000  7.946  2.0
 2243.7000  7.983  1.8
 2245.7000  7.981  2.0
 2247.5000  7.986  1.8
 2249.3000  8.035  1.8
 2251.3000  8.039  2.0
 2253.1000  8.108  1.8
 2254.9000  8.081  1.8
 2256.9000  8.055  2.0
 2258.7000  8.040  1.8
 2260.5000  7.996  1.8
 2262.5000  7.978  2.0
 2264.3000  7.943  1.8
 2266.1000  7.927  1.8
 2268.1000  7.930  2.0
 2269.9000  7.921  1.8
 2271.7000  7.925  1.8
 2273.7000  7.923  2.0
 2275.5000  7.878  1.8
 2277.3000  7.889  1.8
 2279.3000  7.926  2.0
 2281.1000  7.923  1.8
 2282.9000  7.937  1.8
 2284.9100  7.960  2.0
 2286.7100  7.956  1.8
 2288.5100  7.941  1.8
 2290.5100  7.942  2.0
 2292.3100  7.976  1.8
 2294.3100  7.975  2.0
 2296.1100  7.942  1.8
 2297.9100  7.950  1.8
 2299.9100  7.980  2.0
 2301.7100  8.027  1.8
 2303.5100  8.079  1.8
 2305.5100  8.122  2.0
 2307.3100  8.148  1.8
 2309.1100  8.140  1.8
 2311.1100  8.102  2.0
 2312.9100  8.099  1.8
 2314.7100  8.049  1.8
 2316.7100  7.992  2.0
 2318.5100  7.983  1.8
 2320.3100  8.005  1.8
 2322.3100  7.989  2.0
 2324.1100  7.967  1.8
 2325.9100  7.961  1.8
 2327.9100  7.938  2.0
 2329.7200  7.928  1.8
 2331.5200  7.938  1.8
 2333.5200  7.944  2.0
 2335.3200  7.918  1.8
 2337.1200  7.926  1.8
 2339.1200  7.939  2.0
 2340.9200  7.968  1.8
 2342.9200  7.990  2.0
 2344.7200  7.961  1.8
 2346.5200  7.968  1.8
 2348.5200  7.976  2.0
 2350.3200  7.947  1.8
 2352.1200  7.954  1.8
 2354.1200  7.970  2.0
 2355.9200  8.000  1.8
 2357.7200  7.984  1.8
 2359.7200  7.950  2.0
 2361.5200  7.951  1.8
 2363.3200  7.990  1.8
 2365.3200  8.005  2.0
 2367.1200  8.012  1.8
 2368.9200  8.003  1.8
 2370.9200  8.003  2.0
 2372.7200  8.023  1.8
 2374.5300  8.019  1.8
 2376.5300  8.024  2.0
 2378.3300  8.044  1.8
 2380.1300  8.096  1.8
 2382.1300  8.132  2.0
 2383.9300  8.165  1.8
 2385.9300  8.254  2.0
 2387.7300  8.287  1.8
 2389.5300  8.238  1.8
 2391.5300  8.193  2.0
 2393.3300  8.150  1.8
 2395.1300  8.124  1.8
 2397.1300  8.111  2.0
 2398.9300  8.105  1.8
 2400.7300  8.094  1.8
 2402.7300  8.073  2.0
 2404.5300  8.060  1.8
 2406.3300  8.079  1.8
 2408.3300  8.065  2.0
 2410.1300  8.041  1.8
